bc,co,date,location,no2,o3,pm10,pm25,so2
"","",2022-04-18,Pocatello STP,"","","","",0.0037
"","",2022-04-18,Hammond-167th St,"","","",7.6082,""
"","",2022-04-18,Shapleigh Ball Park,"",0.0295,"","",""
"","",2022-04-18,Big Bend  NP,"",0.053,"","",""
"","",2022-04-18,Roosevelt High Schoo,"","","",3.4848,""
"","",2022-04-19,StJohns,"",0.036,37.375,"",""
"","",2022-04-19,Caddo Valley,"",0.0355,"","",""
"","",2022-04-19,CHI_TAFT,"",0.0296,"","",""
"","",2022-04-19,COGGON,"",0.037,"","",""
"","",2022-04-19,Ann Arbor,"",0.029,"","",""
"","",2022-04-19,BDED,"","","",2.216,""
"","",2022-04-19,Eugene - Amazon Park,"","","",1.2008,""
"","",2022-04-19,Gillette SLAMS,"","","",7.921,""
"","",2022-04-20,Candor FRO,"","","",6.5728,""
"","",2022-04-20,Alliance,"",0.0286,"","",""
"","",2022-04-20,Willits Blosser Lane,"","","",6.413,""
"","",2022-04-20,East Austin C1619,"",0.0335,"","",""
"","",2022-04-21,NILWOOD,"",0.0334,"","",""
"","",2022-04-21,Cove Mountain - GSMN,"",0.0509,"","",""
"","",2022-04-21,Port Angeles-E 5th S,"","","",5.054,""
"","",2022-04-21,Evergreen,"",0.0441,"","",""
"","",2022-04-21,Coos Bay Marshfield,"","","",2.2462,""
"","",2022-04-21,Peckville,"",0.0337,"","",""
"","",2022-04-22,QUINCY,"",0.0355,"","",""
"","",2022-04-22,Eisenhower Park,"","","",4.2158,""
"","",2022-04-22,Racine-Payne and Dol,"",0.0361,"","",""
"","",2022-04-23,Redding,"",0.0304,"",3.2301,""
"","",2022-04-23,Westport,0.0059,0.0366,"","",""
"","",2022-04-23,Glen Burnie,"",0.0322,"","",""
"","",2022-04-23,TK Gregg,"","","",11.9765,""
"","",2022-04-24,POMPANO_BEACH,"",0.0405,"",6.775,""
"","",2022-04-24,Wadsworth-NV,"","",18.5678,"",""
"","",2022-04-25,Avon,"",0.0294,"","",""
"","",2022-04-25,Port Allen,"",0.0198,"","",""
"","",2022-04-25,Springfield Fire St1,"","","",10.3542,""
"","",2022-04-25,Holbrook,"",0.0487,"",10.4292,""
"","",2022-04-26,FBHWWTP,"","","","",3.0E-4
"","",2022-04-26,Indpls-Ft. Harrison,"",0.0304,"","",""
"","",2022-04-26,Airway Heights-West,"","","",3.9279,""
"","",2022-04-26,Sheridan,"",0.0371,"","",""
"","",2022-04-26,Richmond City Near R,"","","",14.8667,""
"","",2022-04-26,Scott County Park,"",0.035,"","",""
"","",2022-04-26,SLV Middle School AM,"","","",8.0,""
"","",2022-04-26,Blackwater NWR,"",0.042,"","",""
"","",2022-04-27,Prescott Pioneer Par,"",0.0544,"","",""
"","",2022-04-27,Lee Vining,"","",17.9402,6.7325,""
"","",2022-04-27,Pinnacles NM,"",0.035,"","",""
"","",2022-04-27,McDonough,"",0.04,"",3.6809,""
"","",2022-04-27,HICKORY,"","","",5.1915,""
"","",2022-04-27,Wilgus,"",0.0275,"","",""
"","",2022-04-27,Springfield City Hal,"","","",3.5773,""
"","",2022-04-28,Winkler Pump Station,"","","",9.7583,""
"","",2022-04-28,BNTCR,"",0.0376,"","",""
"","",2022-04-28,Maple Falls-Azure Wa,"","","",12.3645,""
"","",2022-04-28,BROADWAY (South),"","","",4.6033,""
"","",2022-04-01,NorthAdams,"","","",2.6667,""
"","",2022-04-01,Burneyville,"",0.0401,"","",""
"","",2022-04-01,Methodist Hill,"",0.034,"","",""
"","",2022-04-01,Georgia Station,"",0.0367,"","",""
"","",2022-04-01,Clarksboro,"",0.0341,"","",""
"","",2022-04-02,West 43rd,"","",46.0561,"",""
"","",2022-04-02,SLV Middle School AM,"","","",5.7442,""
"","",2022-04-02,Shasta Lake City,"",0.0327,"","",""
"","",2022-04-02,Craters of the Moon,"",0.0447,"","",""
"","",2022-04-02,Bastrop C1612,"",0.0468,"","",""
"","",2022-04-02,Montoursville,"",0.0406,"","",""
"","",2022-04-03,Ukiah Library,"","","",9.4463,""
"","",2022-04-03,RIVER_Terrace,"","","",3.951,""
"","",2022-04-03,Eugene - Highway 99,"","","",6.8259,""
"","",2022-04-03,PittsfieldES,"",0.0291,"",7.6712,""
"","",2022-04-03,Chiloquin,"","","",2.3756,""
"","",2022-04-04,Rome,"","","",1.6532,""
"","",2022-04-04,ELGIN,"",0.0225,"","",""
"","",2022-04-04,Madawaska PSB,"","","",3.9892,""
"","",2022-04-04,YPT Campbell Ranch,"","",27.25,"",""
"","",2022-04-04,Kutztown,"",0.0361,"","",""
"","",2022-04-04,Hillcrest,"",0.039,"","",""
"","",2022-04-04,Laurel,"","",52.2545,"",""
"","",2022-04-05,Denver Swansea Eleme,"","",59.9877,"",""
"","",2022-04-05,Inglefield,"",0.0299,"","",""
"","",2022-04-05,GreenValley,"",0.0401,33.2984,5.9895,""
"","",2022-04-05,Ranchos,"","","",0.7179,""
"","",2022-04-05,Wilmington,"",0.0287,"","",""
"","",2022-04-05,Wilgus,"",0.0197,"","",""
"","",2022-04-05,Harrisburg,"",0.0218,"",13.4149,""
"","",2022-04-05,Rio Vista,"","","",4.9744,""
"","",2022-04-06,AJ Maintenance Yard,"",0.0367,"","",""
"","",2022-04-06,Lucerne Valley,"","",21.5833,"",""
"","",2022-04-06,Billings Coburn Rd,"","","","",0.0
"","",2022-04-06,Princess Anne,"","",9.8551,5.3014,""
"","",2022-04-07,C GRANDE,"",0.0515,"","",""
"","",2022-04-07,Chiloquin,"","","",2.8067,""
"","",2022-04-08,22nd Street & Craycr,"",0.034,"","",""
"","",2022-04-09,Pinnacle Peak Club H,"",0.0444,"","",""
"","",2022-04-09,60 Near Road,0.0396,"","","",""
"","",2022-04-09,Cisco Drive,"",0.0415,"","",""
"","",2022-04-09,Evans - Riverside Pa,"",0.0327,"","",""
"","",2022-04-09,Spruce Pine,"","","",2.4887,""
"","",2022-04-09,Sheridan,"",0.0383,"","",""
"","",2022-04-10,Tangerine & Camino d,"",0.0424,"","",""
"","",2022-04-10,John A. Chesnut Sr.,"",0.039,"",4.973,""
"","",2022-04-10,Pendleton - McKay Cr,"","","",1.673,""
"","",2022-04-10,Kenosha-Water Tower,"",0.0347,"","",""
"","",2022-04-10,WEST ALTON,"",0.042,"","",""
"","",2022-04-11,Miami Jones Ranch,"","","","",0.001
"","",2022-04-11,Jerseydale (seasonal,"",0.0437,"","",""
"","",2022-04-11,Joshua Tree NP - Cot,"",0.0479,"","",""
"","",2022-04-11,NEWTWN,"",0.0439,"",6.2977,""
"","",2022-04-11,Quaker City,"",0.0425,"","",""
"","",2022-04-12,Minneapolis-Phillips,"","","",6.1324,""
"","",2022-04-12,2LL Los Lunas,"",0.0358,"","",""
"","",2022-04-12,LABP,"",0.0321,"","",""
"","",2022-04-12,Wash. Crossing,"",0.0506,"","",""
"","",2022-04-13,YPT Campbell Ranch,"","",16.6963,"",""
"","",2022-04-13,Tonawanda II,"","","",6.456,""
"","",2022-04-13,Cove Mountain - GSMN,"",0.0489,"","",""
"","",2022-04-14,Crestline - Lake Gre,"",0.0509,"","",""
"","",2022-04-14,Boise Fire Station,"","",12.2627,"",""
"","",2022-04-14,Garden Valley,"","","",3.7966,""
"","",2022-04-14,Bristol,"",0.0381,"","",""
"","",2022-04-14,South Bend-Shields D,0.0026,0.0335,"",4.6395,""
"","",2022-04-15,Anderson-Eastside El,"",0.0428,"",4.1591,""
"","",2022-04-15,Bozeman High School,"","","",7.8092,""
"","",2022-04-15,Tacoma-L St,"","","",4.0932,""
"","",2022-04-16,Thirty Third,0.0274,"","","",""
"","",2022-04-16,Fountain Hills,"",0.0416,"","",""
"","",2022-04-16,Huntington Wildlife,"",0.0354,"","",""
"","",2022-04-17,Bayou Plaquemine,"",0.0243,"","",""
"","",2022-04-17,City Park,"","","",4.8167,""
"","",2022-04-17,Calvert,"",0.0379,"","",""
"","",2022-04-17,Hinds CC,"",0.0177,"",6.8875,""
"","",2022-04-17,Vancouver-NE 84th Av,"","","",3.042,""
"","",2022-04-17,Parsons,"",0.0401,"","",""
"","",2022-04-17,Grand Island DOT,"","","",3.7083,""
"","",2022-04-18,Hayward,"",0.0406,"","",""
"","",2022-04-18,Odiorne State Park,"",0.0314,"","",""
"","",2022-04-18,Coyote Ranger Distri,"",0.0359,"","",""
"","",2022-04-18,FGRLAKES,"",0.0345,"","",""
"","",2022-04-19,Lizard Tail,"","",94.3333,"",""
"","",2022-04-19,Belle Glade,"","","",7.1155,""
"","",2022-04-19,Georgia Station,"",0.0418,"","",""
"","",2022-04-19,St. Maries,"","","",5.6615,""
"","",2022-04-19,Dodge City,"","",42.664,"",""
"","",2022-04-19,Connecticut Hill,"",0.0321,"","",""
"","",2022-04-19,York DW,"",0.0336,"","",""
"","",2022-04-19,Leavenworth-Evans St,"","","",2.5461,""
"","",2022-04-19,CEDARS,"",0.0297,"","",""
"","",2022-04-20,Sutter Buttes (seaso,"",0.0424,"","",""
"","",2022-04-20,Whitestown,"",0.0289,"","",""
"","",2022-04-20,Springfield City Hal,"","","",2.503,""
"","",2022-04-20,Greensburg,"",0.0233,"",5.5471,""
"","",2022-04-20,Port Townsend-San Ju,"","","",2.9377,""
"","",2022-04-20,Amanda Elem,"","","","",0.001
"","",2022-04-20,MOUNDSVILLE,"","","",6.3333,""
"","",2022-04-21,South Tucson,"","",32.0818,"",""
"","",2022-04-21,Lido Park; McKinley,"",0.0475,"","",""
"","",2022-04-21,Scottsbluff HS,"","","",6.3511,""
"","",2022-04-21,Florence-Department,"","","",3.8412,""
"","",2022-04-22,NEWTWN,"",0.0296,"",12.5942,""
"","",2022-04-22,Fresno-Pacific,"","","",3.9011,""
"","",2022-04-23,Stratford,"",0.0378,"","",""
"","",2022-04-23,BELLFNT2,"",0.0376,"","",6.0E-4
"","",2022-04-23,Pembroke Exchange St,"","","","",0.003
"","",2022-04-23,Deer Creek,"",0.0474,"","",""
"","",2022-04-23,Grand Teton NP - Sci,"",0.0456,"","",""
"","",2022-04-24,BUCKNER,"",0.0444,"","",""
"","",2022-04-24,Bangor MSS,"","","",2.4583,""
"","",2022-04-24,Bozeman High School,"","","",7.4328,""
"","",2022-04-24,LENOIRCOLL,"",0.037,"","",""
"","",2022-04-24,Mille Lacs,"",0.034,"","",""
"","",2022-04-25,Ft McD Yuma Frank-AZ,"","",35.125,"",""
"","",2022-04-25,Jacobs,"","",21.8696,"",""
"","",2022-04-25,HELENA,"",0.0289,"","",""
"","",2022-04-26,Rocky Flats - N - 16,"",0.054,"","",""
"","",2022-04-26,2LL Los Lunas,"",0.0439,"","",""
"","",2022-04-26,Bellevue-SE 12th,"","","",2.4353,""
"","",2022-04-26,CARTHAGE,"","",21.4071,"",""
"","",2022-04-27,Paradise Theater,"","","",10.2609,""
"","",2022-04-27,Columbia Falls,"","",6.6964,4.4467,""
"","",2022-04-27,Bowling Green,"",0.0312,"","",""
"","",2022-04-27,Roseburg Fire Dept,"","","",3.7256,""
"","",2022-04-27,Farrar,"",0.047,"","",""
"","",2022-04-28,Cocoa Beach,"",0.045,"","",""
"","",2022-04-28,2LL Los Lunas,"",0.0362,"","",""
"","",2022-04-28,MORGANTOWN,"",0.03,"","",""
"","",2022-04-01,Rifle Ozone,"",0.0378,"","",""
"","",2022-04-01,EAST BAY,"","","","",0.0014
"","",2022-04-01,Gardiner High School,"",0.0284,"","",""
"","",2022-04-01,Bozeman High School,"","","",3.895,""
"","",2022-04-01,7E Deming Airport,"","",17.2613,"",""
"","",2022-04-01,Queens,"",0.0309,"","",""
"","",2022-04-01,Madras - Westside Sc,"","","",4.1475,""
"","",2022-04-01,San Marcos Staples R,"",0.0305,"","",""
"","",2022-04-02,Maricopa,"","",25.5794,"",""
"","",2022-04-02,Mill Site,"","",9.6327,"",""
"","",2022-04-02,RIVER_Terrace,"","","",4.1308,""
"","",2022-04-02,ROCK_LP,"",0.0282,"","",""
"","",2022-04-02,London,"",0.0322,"","",""
"","",2022-04-02,Walla Walla-12th St,"","","",2.4323,""
"","",2022-04-02,Scott County Park,"",0.0281,"","",""
"","",2022-04-03,Kessler,"",0.0452,"","",""
"","",2022-04-03,ROSE LAKE,"",0.0365,"","",""
"","",2022-04-04,Fresno - Sierra Skyp,"",0.0387,"","",""
"","",2022-04-04,Joliet,"","","",11.6991,""
"","",2022-04-04,Portage-Hwy 12,"","",9.5833,"",""
"","",2022-04-04,Bronx - IS52,"",0.0309,"","",""
"","",2022-04-04,Sunnyside-S 16th,"","","",3.3112,""
"","",2022-04-04,Front Street,"","",19.5194,"",""
"","",2022-04-04,MOUNDSVILLE,"","","",11.7106,""
"","",2022-04-05,Grand Canyon NP,"",0.0431,"","",""
"","",2022-04-05,Ritzville-Alder St,"","","",1.9234,""
"","",2022-04-05,Parkgate (Eagle Rive,"","",31.4574,"",""
"","",2022-04-05,WHEELING,"",0.0221,"","",""
"","",2022-04-06,Lee Vining,"","",17.3043,4.2304,""
"","",2022-04-06,Lantana Preserve,"",0.0201,"","",""
"","",2022-04-06,LENOIRCOLL,"",0.0413,"","",""
"","",2022-04-06,Cashmere Mobile,"","","",2.1143,""
"","",2022-04-07,710 Near Road,0.0425,"","","",""
"","",2022-04-07,Denver Swansea Eleme,"","",25.5657,"",""
"","",2022-04-07,SIMMONS PARK,"",0.0237,"","",""
"","",2022-04-07,Boonville,"",0.033,"","",""
"","",2022-04-08,LEEDS,"",0.0366,"","",""
"","",2022-04-08,Chula Vista,"",0.032,"","",""
"","",2022-04-08,Rifle Ozone,"",0.0314,"","",""
"","",2022-04-08,Odiorne State Park,"",0.0431,"","",""
"","",2022-04-08,Eisenhower Park,"","","",2.923,""
"","",2022-04-08,Oakridge - Willamett,"","","",3.181,""
"","",2022-04-08,Portland SE 12th and,"","","",2.6927,""
"","",2022-04-08,Rio Vista,"","","",10.3205,""
"","",2022-04-09,Antelope - North Hig,"",0.0361,"","",""
"","",2022-04-09,Red Lake Nation,"","","",4.2406,""
"","",2022-04-09,Jeffersonville - Bat,"","","",3.933,""
"","",2022-04-09,Cave Camp - Timpanog,"","","",5.4835,""
"","",2022-04-10,Denver Swansea Eleme,"","",16.7396,"",""
"","",2022-04-10,Nashua - Gilson Rd.,"",0.0218,"","",""
"","",2022-04-10,Bklyn - PS 314,"","","",3.4902,""
"","",2022-04-10,PERKINSTOWN,"","","",3.7821,""
"","",2022-04-10,Hood River West Side,"","","",2.6014,""
"","",2022-04-11,Grand Portage,"","","",-0.632,""
"","",2022-04-11,Sheridan,"",0.0378,"","",""
"","",2022-04-12,"Muscatine, Musser Pa","","","","",5.0E-4
"","",2022-04-12,Grand Portage,"","","",0.1692,""
"","",2022-04-12,Cranberry,"",0.0455,"","",""
"","",2022-04-12,Miles City,"","",31.3519,4.2339,""
"","",2022-04-12,Lapwai,"","","",2.06,""
"","",2022-04-12,Boulder - CU - 2102,"","","",4.4225,""
"","",2022-04-12,Manitou Springs,"",0.0474,"","",""
"","",2022-04-13,Gridley,"","","",1.1101,""
"","",2022-04-13,Abington,"",0.0499,"","",""
"","",2022-04-13,Cookeville,"","","",8.4397,""
"","",2022-04-14,Stockton,"",0.0284,"","",""
"","",2022-04-14,SPFD_IB,"",0.029,"","",""
"","",2022-04-14,JOANBOLD,"",0.0432,"","",""
"","",2022-04-14,The Dalles - Cherry,"","","",2.4364,""
"","",2022-04-15,Hayward,"",0.0334,"","",""
"","",2022-04-15,Ute 3,0.0048,0.036,16.6503,"",""
"","",2022-04-15,NorthAdams,"","","",2.5733,""
"","",2022-04-15,White Fish Dead End,"","",32.4706,"",""
"","",2022-04-15,Cranberry,"",0.05,"","",""
"","",2022-04-16,Garden City,"","","",2.0268,""
"","",2022-04-16,Chelan-Woodin Ave,"","","",3.033,""
"","",2022-04-16,Port Townsend-San Ju,"","","",3.5721,""
"","",2022-04-16,Eugene - Wilkes Dr.,"","","",2.6124,""
"","",2022-04-16,Palisade Ozone,"",0.0406,"","",""
"","",2022-04-17,Crockett,"",0.0426,"","",""
"","",2022-04-17,Linville Falls,"",0.0414,"","",""
"","",2022-04-17,Penn State,"",0.0356,"","",""
"","",2022-04-17,HVILLE,"",0.0367,"",3.2917,""
"","",2022-04-17,Corona de Tucson,"","",15.8636,"",""
"","",2022-04-18,V_VIEW,"",0.0277,"",4.3144,""
"","",2022-04-18,Port Clyde,"",0.0315,"","",""
"","",2022-04-18,Skiatook,"",0.0364,"","",""
"","",2022-04-18,Pee Dee,"",0.0357,"","",""
"","",2022-04-18,Centennial,"",0.0524,"","",""
"","",2022-04-18,Tunkhannock,"","","",3.6913,""
"","",2022-04-18,MOUNDSVILLE,"","","",3.6761,""
"","",2022-04-19,Potosi,"","","",4.4375,""
"","",2022-04-20,Kokomo - E. Vaile Av,"",0.0299,"","",""
"","",2022-04-20,Jersey City FH,"","","",2.9477,""
"","",2022-04-20,ORGILL,"",0.0407,"","",""
"","",2022-04-20,Forest Grove Pacific,"","","",3.9619,""
"","",2022-04-20,Laurel,"","",62.6786,"",""
"","",2022-04-21,Caddo Valley,"",0.0209,"","",""
"","",2022-04-21,CARY,"",0.0374,"",5.6482,""
"","",2022-04-21,Goodland,"","",46.5839,"",""
"","",2022-04-22,San Martin,"",0.0366,"","",""
0.1494,"",2022-04-22,CCRI Providence,"","","",2.1667,""
"","",2022-04-23,Sumatra,"",0.0381,"","",""
"","",2022-04-23,PRYOR,"",0.0394,"","",""
"","",2022-04-23,NewCastle,"",0.0292,"","",""
"","",2022-04-23,La Pine Rural Fire D,"","","",5.8552,""
"","",2022-04-24,Butte (Harrison Cour,"","","",1.9796,""
"","",2022-04-24,Thirty Third,0.0162,"","","",""
"","",2022-04-24,Fallon,"",0.0269,"","",""
"","",2022-04-25,Indpls-Harding St,"",0.0299,"","",0.0
"",0.1781,2022-04-25,77th and Dodge,"","","","",""
"","",2022-04-25,Narragansett,"",0.0427,"",2.0833,""
"","",2022-04-25,Coastal Carolina,"",0.032,"","",""
"","",2022-04-25,Trimble,"",0.0404,"","",""
"","",2022-04-26,South Carroll,"",0.0352,"","",""
"","",2022-04-26,WWTP BAM,"","",65.0,"",""
"","",2022-04-27,Highland Reservoir -,"",0.0538,"","",""
"","",2022-04-27,North Charleston F.S,"","","",7.9135,""
"","",2022-04-28,Kokomo - E. Vaile Av,"",0.031,"","",""
"","",2022-04-28,Sidney 201,0.0019,0.0336,13.8021,6.3462,0.0
"","",2022-04-28,New Albany,"",0.0332,"",3.1965,""
"","",2022-04-28,East HS,"","","",3.6398,0.0
"","",2022-04-01,CasaBlanca,"","",24.1782,"",""
"","",2022-04-01,Jacobs,"","",37.0588,"",""
"","",2022-04-01,Jerseydale (seasonal,"",0.0339,"","",""
"","",2022-04-01,Crestline - Lake Gre,"",0.0297,"","",""
"","",2022-04-01,Indpls-W.18th St,"","","",4.9457,""
"","",2022-04-01,"Waterloo, Water Towe","","","",3.6415,""
"","",2022-04-01,Grants Pass - Parksi,"","","",5.289,""
"","",2022-04-01,Oak Harbor-SW 6th (U,"","","",1.8011,""
"","",2022-04-01,Chehalis-Market Blvd,"","","",4.1244,""
"","",2022-04-01,Foley West,"",0.0377,"","",""
"","",2022-04-01,Orchard Farm,"",0.037,"","",""
"","",2022-04-02,NorthAdams,"","","",1.8947,""
"","",2022-04-02,Apple Valley,"","","",2.1938,""
"","",2022-04-02,Kinsman Maintenance,"",0.0402,"","",""
"","",2022-04-02,Aberdeen-Division St,"","","",2.8586,""
"","",2022-04-02,Anacortes-Bartholome,"","","",2.7455,""
"","",2022-04-02,Sipayik,"",0.034,"","",""
"","",2022-04-02,Wade School,"",0.039,"","",""
"","",2022-04-03,Colorado College,"","","",3.2626,""
"","",2022-04-03,County Sheriff Impou,"",0.0297,"","",""
"","",2022-04-03,South Carroll,"",0.0388,"","",""
"","",2022-04-03,Cave Junction Forest,"","","",9.3317,""
"","",2022-04-03,Bend NE 8th & Emerso,"","","",4.2714,""
"","",2022-04-03,Chester BAM,"","","",0.0,""
"","",2022-04-04,Saguaro Monument,"",0.04,"","",""
"","",2022-04-04,Kennesaw,"",0.0311,"","",""
"","",2022-04-04,Fair Hill,"",0.0421,"",4.0146,""
"","",2022-04-05,Manitou Springs,"",0.0417,"","",""
"","",2022-04-05,PEORIA_J,"","","",7.6737,""
"","",2022-04-05,SHELDAHL,"",0.0252,"","",""
"","",2022-04-05,Rochester Near-road,"","","",5.606,""
"","",2022-04-05,Florence-Department,"","","",5.0629,""
"",0.1453,2022-04-05,Fort Collins - CSU -,"",0.0443,"","",""
"","",2022-04-05,Buick NE,"","","","",0.0014
"","",2022-04-05,NMH48217,"","","","",0.0018
"","",2022-04-06,YPT Campbell Ranch,"","",20.7917,"",""
"","",2022-04-06,Shelton-W Franklin,"","","",5.0394,""
"","",2022-04-06,Preston PM25 BAM,"","","",2.3162,""
"","",2022-04-07,Mt. Washington base,"",0.0464,"","",""
"","",2022-04-07,La Union,"",0.0455,"","",""
"","",2022-04-07,Amherst,"",0.0387,"","",""
"","",2022-04-07,Bend NE 8th & Emerso,"","","",5.2,""
"","",2022-04-07,APOLLO BEACH,"","","",14.201,2.0E-4
"","",2022-04-08,Freels,"",0.0329,"","",""
"","",2022-04-09,El Rio - Rio Mesa Sc,"",0.0294,47.1181,16.4646,""
"","",2022-04-09,Rome,"","","",1.3118,""
"","",2022-04-09,Cottage Grove City S,"","","",2.2887,""
"","",2022-04-09,Globe,"","","","",0.0023
"","",2022-04-10,Antelope - North Hig,"",0.0413,"","",""
"","",2022-04-10,Heath,"",0.0358,"","",""
"","",2022-04-10,Miami East HS,"",0.0325,"","",""
"","",2022-04-10,Clarkston-13th St,"","","",2.5957,""
"","",2022-04-10,LACROSSE DOT,"",0.0331,"",5.6813,""
"","",2022-04-10,Chelsea HP,"","","",3.5116,""
"","",2022-04-10,New Milford,"","","",2.9546,""
"","",2022-04-10,FRANKFORT,"",0.033,"","",""
"","",2022-04-11,Cortez Ozone,"",0.0367,"","",""
"","",2022-04-11,Methodist Hill,"",0.04,"","",""
"","",2022-04-11,LABP,"",0.042,"","",""
"","",2022-04-11,NATBRIDGE,"",0.0336,"","",""
"","",2022-04-11,Aspen Pumphouse,"",0.0464,"","",""
"","",2022-04-11,Mackville,"",0.0488,"","",""
"","",2022-04-12,Coachline,"",0.0376,"","",""
"","",2022-04-12,French Town - Beckwi,"","","",4.2268,""
"","",2022-04-12,Centerburg WWTP,"",0.0441,"","",""
"","",2022-04-12,FAB,"","","",5.7716,""
"","",2022-04-12,Seattle-Duwamish,"","","",6.5625,""
"","",2022-04-12,Paul Spur Chemical L,"","",41.1163,"",""
"","",2022-04-13,Queen Valley,"",0.0485,"","",""
"","",2022-04-13,"Waterloo, Water Towe","","","",5.6975,""
"","",2022-04-13,East Bethel,"",0.0376,"","",""
"","",2022-04-13,Stanton,"",0.0335,"","",""
"","",2022-04-13,EAST BAY,"","","","",0.0011
"","",2022-04-14,Mackville,"",0.0395,"","",""
"","",2022-04-14,Seeley Elementary Sc,"","","",6.8478,""
"","",2022-04-14,Billlings Lockwood,"","","",8.4966,""
"","",2022-04-14,Lebanon,"",0.0386,"",5.9792,""
"","",2022-04-14,Irmo,"","","",7.4261,""
"","",2022-04-14,Watkins Mill State P,"",0.0326,"","",""
"","",2022-04-15,Rahway PM,"","","",2.4386,""
"","",2022-04-15,RHINELANDER,"","","","",0.0
"","",2022-04-15,Grand Island DOT,"","","",3.7133,""
"","",2022-04-16,Eloy,"","",35.4486,"",""
"","",2022-04-16,Charlestown State Pa,"",0.0437,"","",""
"","",2022-04-16,French Settlement,"",0.0199,"",8.3793,""
"","",2022-04-16,2LL Los Lunas,"",0.0382,"","",""
"","",2022-04-16,Scranton,"",0.0414,"",4.257,""
"","",2022-04-17,Silverton,"","","",2.5,""
"","",2022-04-18,Antelope - North Hig,"",0.0406,"","",""
"","",2022-04-18,Joliet,"","","",7.4861,""
"","",2022-04-18,Hope,"",0.0298,"","",""
"","",2022-04-18,Hamilton PS 46,"","","",4.8252,""
"","",2022-04-18,The Dalles - Cherry,"","","",2.5783,""
"","",2022-04-18,Blue Grass Trail,"",0.0415,"","",""
"","",2022-04-19,Yellow Brick Buildin,"","","",6.5011,""
"","",2022-04-19,Canton DRR,"","","","",0.0
"","",2022-04-19,Aberdeen-Division St,"","","",1.724,""
"","",2022-04-19,Airway Heights-West,"","","",3.0096,""
"","",2022-04-20,Orange Grove,"","",22.3565,4.7478,""
"","",2022-04-20,Choctaw,"",0.0389,"","",""
"","",2022-04-20,SHEBOYGAN,"",0.0365,"","",""
"","",2022-04-21,Sequoia and Kings Ca,"",0.0391,"",4.3978,""
"","",2022-04-21,Evans - Riverside Pa,"",0.0402,"","",""
"","",2022-04-21,Cadiz,"",0.0457,"","",""
"","",2022-04-21,2LL Los Lunas,"",0.0342,"","",""
"","",2022-04-21,SHEBOYGAN,"",0.0365,"","",""
"","",2022-04-22,Ukiah District Offic,"",0.0306,"","",""
"","",2022-04-22,LaPorte-E. Lincolnwa,"",0.0246,"","",""
"","",2022-04-22,Brewster,"",0.024,"","",""
"","",2022-04-22,Charleroi,"",0.0251,"",14.8102,""
"","",2022-04-22,Big Bear,"","","",3.5737,""
"","",2022-04-22,Tunkhannock,"","","",6.4804,""
"","",2022-04-22,Clarksville,"","","",8.2364,""
"","",2022-04-23,Archbold Biomedical,"",0.0395,"","",""
"","",2022-04-23,Pocatello STP,"","","","",0.0028
"","",2022-04-23,Bayou Plaquemine,"",0.0383,"","",""
"","",2022-04-23,Edgar Evins,"",0.0423,"","",""
"","",2022-04-23,Cookeville,"","","",10.0784,""
"","",2022-04-23,LESTER BUILDING SYST,"",0.0341,"",8.4049,""
"","",2022-04-24,Pinnacles NM,"",0.0334,"","",""
"","",2022-04-24,Cape Elizabeth,"",0.0443,"","",""
"","",2022-04-24,Fernley,"",0.0278,"","",""
"","",2022-04-24,CORBIN,"",0.0416,"","",""
"","",2022-04-24,Corona de Tucson,"","",19.4128,"",""
"","",2022-04-24,Cashmere Mobile,"","","",2.3204,""
"","",2022-04-25,Miami Jones Ranch,"","","","",0.003
"","",2022-04-25,Joliet,"","","",3.3125,""
"","",2022-04-25,Billlings Lockwood,"","","",7.3091,""
"","",2022-04-25,Millbrook,"",0.0446,"","",""
"","",2022-04-25,London,"",0.0349,"","",""
"","",2022-04-25,Beaver Falls,"",0.027,"",14.7565,""
"","",2022-04-25,Fresno-Pacific,"","","",8.75,""
"","",2022-04-25,Evergreen,"",0.0445,"","",""
"","",2022-04-25,WEST ALTON,"",0.0336,"","",""
"","",2022-04-26,Charlestown State Pa,"",0.0332,"","",""
"","",2022-04-26,Ellensburg-Ruby St,"","","",0.4828,""
"","",2022-04-26,Tillamook Forestry D,"","","",3.5221,""
"","",2022-04-26,Cut Bank,"","","",5.0085,""
"","",2022-04-26,Rocky Creek,"",0.0397,"","",""
"","",2022-04-27,Lizard Tail,"","",17.3393,"",""
"","",2022-04-27,Anderson,"",0.0318,"","",""
"","",2022-04-27,QUINCY,"",0.0415,"","",""
"","",2022-04-27,CHI_SP,"","","",3.1282,""
"","",2022-04-27,SHEPVILL,"",0.031,"","",""
"","",2022-04-27,PG Equestrian Center,"",0.0347,"","",""
"","",2022-04-27,Klamath Falls - Pete,"","","",3.1022,""
"","",2022-04-27,Lacrosse-Hill St,"","","",1.6809,""
"","",2022-04-27,Big Bear,"","","",8.1851,""
"","",2022-04-28,Hayward,"",0.0416,"","",""
"","",2022-04-28,Lake City,"",0.0421,"",11.0854,""
"","",2022-04-01,Douglasville,"",0.0345,"","",""
"","",2022-04-01,Indpls-Harding St,"",0.0318,"","",0.0
"","",2022-04-01,Brewster,"",0.031,"","",""
"","",2022-04-01,Ashland Fire Dept,"","","",4.1127,""
